venta_id,fecha,ciudad,sucursal,categoria,producto,proveedor,vendedor,cantidad,precio_unitario,descuento_pct,precio_final,total_venta,metodo_pago,devolucion,costo_unitario,margen_pct
V00916,2024-10-06,Ensenada,Ensenada-Centro,Alimentos,Snacks,Abastos del Pacífico,Vendedor_07,10,4856.75,0,4856.75,48567.5,Efectivo,Defecto de fábrica,3135.09,41.3
V00917,2024-11-28,Ensenada,Ensenada-Maneadero,Hogar,Decoración,Distribuidora BC,Vendedor_20,1,822.32,5,781.2,781.2,Tarjeta Crédito,Duplicado,519.74,39.4
V00918,2024-01-13,Tecate,Tecate-Centro,Farmacia,Bebés,Surtimax,Vendedor_11,18,4354.59,25,3265.94,58786.92,Tarjeta Crédito,No,2855.12,21.1
V00919,2024-02-03,San Quintín,San Quintín-Central,Ropa,Vestidos,Distribuidora BC,Vendedor_21,13,5400.24,10,4860.22,63182.86,Transferencia,No,3187.93,28.8
V00920,2025-04-23,Mexicali,Mexicali-Nueva,Ferretería,Adhesivos,Mayoreo TJ,Vendedor_20,15,2467.06,15,2097.0,31455.0,Vale Despensa,Defecto de fábrica,1213.01,29.1
V00921,2025-01-19,Tecate,Tecate-Centro,Electrónica,Audífonos,Mayoreo TJ,Vendedor_13,8,4473.69,25,3355.27,26842.16,Vale Despensa,No,3074.34,19.9
V00922,2025-02-14,Tecate,Tecate-Centro,Ropa,Pantalones,Abastos del Pacífico,Vendedor_12,6,4587.42,0,4587.42,27524.52,Tarjeta Débito,No,2543.93,39.0
V00923,2025-02-05,Ensenada,Ensenada-Maneadero,Farmacia,Vitaminas,Abastos del Pacífico,Vendedor_16,17,5330.66,15,4531.06,77028.02,Transferencia,Duplicado,2780.32,52.0
V00924,2024-06-25,Mexicali,Mexicali-Centro,Hogar,Utensilios,Abastos del Pacífico,Vendedor_19,15,76.53,15,65.05,975.75,Transferencia,Talla incorrecta,53.08,31.4
V00925,2025-02-22,San Quintín,San Quintín-Central,Ferretería,Plomería,Surtimax,Vendedor_20,20,1151.65,0,1151.65,23033.0,Tarjeta Débito,Defecto de fábrica,566.17,40.0
V00926,2024-07-16,San Quintín,San Quintín-Central,Alimentos,Snacks,Comercial Baja,Vendedor_12,18,5956.57,20,4765.26,85774.68,Tarjeta Débito,No cumplió expectativas,2941.37,52.5
V00927,2025-04-17,Mexicali,Mexicali-Baja,Ropa,Chamarras,Importaciones Mex,Vendedor_22,7,565.26,0,565.26,3956.82,Vale Despensa,No,317.06,24.7
V00928,2024-09-07,Mexicali,Mexicali-Baja,Ferretería,Pinturas,Distribuidora BC,Vendedor_01,6,6439.31,15,5473.41,32840.46,Efectivo,No,3995.63,31.3
V00929,2024-05-03,Rosarito,Rosarito-Principal,Hogar,Lámparas,Proveedor Norte SA,Vendedor_15,18,6275.19,10,5647.67,101658.06,Transferencia,No,4122.41,17.4
V00930,2024-05-07,Tecate,Tecate-Centro,Alimentos,Cereales,Mayoreo TJ,Vendedor_28,14,5747.17,25,4310.38,60345.32,Tarjeta Crédito,Talla incorrecta,3675.23,38.2
V00931,2025-05-09,Tijuana,Tijuana-Otay,Alimentos,Cereales,Logística Frontera,Vendedor_04,8,5269.47,0,5269.47,42155.76,Tarjeta Crédito,Duplicado,3217.06,18.0
V00932,2025-04-06,San Quintín,San Quintín-Central,Ropa,Chamarras,Logística Frontera,Vendedor_20,11,2772.42,25,2079.32,22872.52,Efectivo,Cambio de opinión,1775.27,20.9
V00933,2024-06-11,Ensenada,Ensenada-Centro,Ropa,Ropa Interior,Logística Frontera,Vendedor_16,10,4530.14,10,4077.13,40771.3,Transferencia,No,2801.07,21.2
V00934,2024-01-29,San Quintín,San Quintín-Central,Ropa,Chamarras,Logística Frontera,Vendedor_05,8,6880.22,10,6192.2,49537.6,Vale Despensa,Duplicado,3116.85,29.6
V00935,2025-05-28,Rosarito,Rosarito-Principal,Hogar,Cobijas,Surtimax,Vendedor_13,19,7780.61,0,7780.61,147831.59,Transferencia,No,4762.47,49.8
V00936,2024-08-18,Tecate,Tecate-Centro,Hogar,Almohadas,Importaciones Mex,Vendedor_08,11,163.15,0,163.15,1794.65,Tarjeta Débito,Cambio de opinión,84.77,46.1
V00937,2024-08-21,Tijuana,Tijuana-Otay,Alimentos,Condimentos,Surtimax,Vendedor_22,17,3701.61,0,3701.61,62927.37,Efectivo,Duplicado,2034.49,19.0
V00938,2024-09-10,Ensenada,Ensenada-Centro,Alimentos,Bebidas,Logística Frontera,Vendedor_26,15,7764.98,0,7764.98,116474.7,Tarjeta Débito,Duplicado,4833.12,41.0
V00939,2024-10-11,Mexicali,Mexicali-Centro,Farmacia,Termómetros,Importaciones Mex,Vendedor_24,18,1460.57,10,1314.51,23661.18,Efectivo,Talla incorrecta,988.13,20.3
V00940,2024-04-10,Ensenada,Ensenada-Centro,Ropa,Zapatos,Proveedor Norte SA,Vendedor_11,15,1989.33,25,1492.0,22380.0,Efectivo,No,992.89,19.7
V00941,2025-05-13,Tijuana,Tijuana-La Mesa,Ropa,Pantalones,Proveedor Norte SA,Vendedor_19,20,4361.83,5,4143.74,82874.8,Transferencia,Cambio de opinión,2901.86,19.5
V00942,2024-10-04,Tecate,Tecate-Centro,Ferretería,Brochas,Mayoreo TJ,Vendedor_11,14,7938.29,10,7144.46,100022.44,Vale Despensa,No,4531.33,26.4
V00943,2024-04-24,San Quintín,San Quintín-Central,Alimentos,Carnes Frías,Comercial Baja,Vendedor_01,15,2762.08,10,2485.87,37288.05,Tarjeta Crédito,No cumplió expectativas,1859.82,35.4
V00944,2025-03-29,Tecate,Tecate-Centro,Ropa,Pantalones,Mayoreo TJ,Vendedor_07,4,6095.48,10,5485.93,21943.72,Efectivo,No,3905.45,23.5
V00945,2024-08-03,Rosarito,Rosarito-Principal,Alimentos,Condimentos,Mayoreo TJ,Vendedor_11,20,868.19,10,781.37,15627.4,Tarjeta Débito,No,432.34,30.8
V00946,2025-03-02,Mexicali,Mexicali-Centro,Ferretería,Tornillería,Importaciones Mex,Vendedor_30,20,2639.17,25,1979.38,39587.6,Tarjeta Crédito,Cambio de opinión,1499.04,49.2
V00947,2025-04-05,Ensenada,Ensenada-Maneadero,Ropa,Chamarras,Abastos del Pacífico,Vendedor_19,11,2703.09,15,2297.63,25273.93,Transferencia,Cambio de opinión,1731.8,15.2
V00948,2024-10-07,Tecate,Tecate-Centro,Hogar,Decoración,Importaciones Mex,Vendedor_07,15,5184.05,0,5184.05,77760.75,Tarjeta Crédito,Defecto de fábrica,2714.88,29.9
V00949,2025-05-30,Ensenada,Ensenada-Maneadero,Hogar,Decoración,Logística Frontera,Vendedor_04,7,4486.64,5,4262.31,29836.17,Efectivo,No,2291.71,28.0
V00950,2024-10-13,Tecate,Tecate-Centro,Electrónica,Cables,Abastos del Pacífico,Vendedor_02,8,5518.02,25,4138.52,33108.16,Efectivo,No,2560.52,28.7
V00951,2024-11-28,Rosarito,Rosarito-Principal,Hogar,Utensilios,Mayoreo TJ,Vendedor_28,3,932.69,0,932.69,2798.07,Tarjeta Débito,No,557.24,38.0
V00952,2024-10-25,Rosarito,Rosarito-Principal,Hogar,Cojines,Mayoreo TJ,Vendedor_25,18,2656.34,10,2390.71,43032.78,Efectivo,Defecto de fábrica,1773.59,43.0
V00953,2024-11-24,San Quintín,San Quintín-Central,Alimentos,Condimentos,Importaciones Mex,Vendedor_15,6,5990.82,5,5691.28,34147.68,Tarjeta Crédito,No,3194.62,42.1
V00954,2025-02-09,San Quintín,San Quintín-Central,Alimentos,Snacks,Proveedor Norte SA,Vendedor_27,14,1165.15,20,932.12,13049.68,Vale Despensa,No,541.88,54.6
V00955,2025-05-18,Ensenada,Ensenada-Centro,Ferretería,Selladores,Surtimax,Vendedor_21,18,7965.45,15,6770.63,121871.34,Efectivo,Cambio de opinión,5046.98,37.6
V00956,2025-04-24,Rosarito,Rosarito-Principal,Ferretería,Tornillería,Importaciones Mex,Vendedor_25,19,6398.8,0,6398.8,121577.2,Efectivo,No,4106.61,32.2
V00957,2024-12-13,Ensenada,Ensenada-Maneadero,Hogar,Cobijas,Abastos del Pacífico,Vendedor_29,6,5221.03,0,5221.03,31326.18,Efectivo,No,2873.48,26.8
V00958,2024-09-22,Rosarito,Rosarito-Principal,Electrónica,Televisores,Surtimax,Vendedor_18,5,1840.58,20,1472.46,7362.3,Transferencia,Duplicado,1129.02,23.0
V00959,2024-11-11,Rosarito,Rosarito-Principal,Farmacia,Higiene,Distribuidora BC,Vendedor_01,7,1551.34,0,1551.34,10859.38,Vale Despensa,No cumplió expectativas,931.55,48.8
V00960,2024-08-01,Mexicali,Mexicali-Nueva,Alimentos,Bebidas,Logística Frontera,Vendedor_06,8,2653.32,15,2255.32,18042.56,Transferencia,Duplicado,1851.36,24.3
V00961,2025-01-19,Mexicali,Mexicali-Baja,Electrónica,Celulares,Comercial Baja,Vendedor_28,4,7027.22,25,5270.41,21081.64,Tarjeta Débito,Defecto de fábrica,3830.57,32.9
V00962,2024-06-28,Tecate,Tecate-Centro,Ropa,Calcetines,Distribuidora BC,Vendedor_06,3,4742.23,0,4742.23,14226.69,Tarjeta Débito,No,2276.7,34.6
V00963,2025-01-03,Rosarito,Rosarito-Principal,Farmacia,Bebés,Logística Frontera,Vendedor_17,3,3350.27,5,3182.76,9548.28,Efectivo,No,2299.04,15.6
V00964,2025-03-20,Tecate,Tecate-Centro,Hogar,Lámparas,Importaciones Mex,Vendedor_23,3,2869.71,10,2582.74,7748.22,Efectivo,Cambio de opinión,1758.01,47.4
V00965,2024-01-10,Tecate,Tecate-Centro,Alimentos,Conservas,Mayoreo TJ,Vendedor_05,6,410.69,5,390.16,2340.96,Transferencia,No cumplió expectativas,263.08,17.4
V00966,2025-03-05,Mexicali,Mexicali-Nueva,Farmacia,Primeros Auxilios,Mayoreo TJ,Vendedor_30,6,3005.05,20,2404.04,14424.24,Vale Despensa,No cumplió expectativas,2077.47,44.7
V00967,2024-07-27,San Quintín,San Quintín-Central,Alimentos,Bebidas,Abastos del Pacífico,Vendedor_21,16,6303.13,0,6303.13,100850.08,Tarjeta Crédito,Cambio de opinión,4268.76,25.6
V00968,2024-05-27,Ensenada,Ensenada-Centro,Electrónica,Cargadores,Proveedor Norte SA,Vendedor_18,2,276.55,25,207.41,414.82,Transferencia,No,177.17,43.9
V00969,2025-03-05,Mexicali,Mexicali-Centro,Electrónica,Televisores,Distribuidora BC,Vendedor_16,3,2821.9,5,2680.8,8042.4,Transferencia,Talla incorrecta,1963.6,49.2
V00970,2024-05-11,Rosarito,Rosarito-Principal,Ropa,Camisas,Surtimax,Vendedor_20,9,2525.88,25,1894.41,17049.69,Efectivo,No,1438.36,44.9
V00971,2024-03-25,Rosarito,Rosarito-Principal,Ropa,Zapatos,Abastos del Pacífico,Vendedor_10,8,4142.14,0,4142.14,33137.12,Vale Despensa,Talla incorrecta,1972.93,24.0
V00972,2024-09-30,Mexicali,Mexicali-Nueva,Farmacia,Primeros Auxilios,Surtimax,Vendedor_14,19,2662.57,25,1996.93,37941.67,Tarjeta Crédito,No cumplió expectativas,1638.28,38.2
V00973,2024-05-26,Tijuana,Tijuana-La Mesa,Farmacia,Medicamentos,Importaciones Mex,Vendedor_06,1,6363.85,0,6363.85,6363.85,Transferencia,Defecto de fábrica,3376.87,37.9
V00974,2024-09-26,Tecate,Tecate-Centro,Ropa,Calcetines,Comercial Baja,Vendedor_04,15,3644.23,5,3462.02,51930.3,Tarjeta Crédito,No,2237.07,35.6
V00975,2025-04-12,Ensenada,Ensenada-Maneadero,Ropa,Chamarras,Surtimax,Vendedor_25,18,2760.81,25,2070.61,37270.98,Vale Despensa,Talla incorrecta,1423.79,46.3
V00976,2024-05-03,Tecate,Tecate-Centro,Ferretería,Tornillería,Logística Frontera,Vendedor_05,4,801.94,25,601.46,2405.84,Tarjeta Crédito,No,422.43,32.4
V00977,2024-08-15,Tijuana,Tijuana-Zona Río,Ropa,Calcetines,Importaciones Mex,Vendedor_24,5,6569.21,5,6240.75,31203.75,Tarjeta Crédito,Defecto de fábrica,3819.3,46.2
V00978,2024-06-11,Rosarito,Rosarito-Principal,Ferretería,Adhesivos,Mayoreo TJ,Vendedor_21,12,4338.68,0,4338.68,52064.16,Vale Despensa,Talla incorrecta,2197.82,52.2
V00979,2025-02-14,San Quintín,San Quintín-Central,Ferretería,Selladores,Abastos del Pacífico,Vendedor_29,2,6873.45,10,6186.1,12372.2,Vale Despensa,Cambio de opinión,4763.32,50.7
V00980,2024-11-15,Tecate,Tecate-Centro,Ropa,Chamarras,Distribuidora BC,Vendedor_02,18,52.81,10,47.53,855.54,Transferencia,Duplicado,25.62,34.2
V00981,2024-07-17,Mexicali,Mexicali-Centro,Hogar,Cobijas,Surtimax,Vendedor_03,19,5186.37,20,4149.1,78832.9,Tarjeta Débito,Duplicado,3582.95,26.0
V00982,2024-12-01,Tecate,Tecate-Centro,Farmacia,Higiene,Distribuidora BC,Vendedor_17,9,1686.36,0,1686.36,15177.24,Tarjeta Crédito,Defecto de fábrica,979.88,45.9
V00983,2025-04-10,Rosarito,Rosarito-Principal,Ropa,Gorras,Distribuidora BC,Vendedor_29,18,2425.64,0,2425.64,43661.52,Tarjeta Crédito,No cumplió expectativas,1622.29,53.0
V00984,2024-06-21,Tijuana,Tijuana-La Mesa,Alimentos,Bebidas,Logística Frontera,Vendedor_08,19,5033.84,20,4027.07,76514.33,Vale Despensa,No,2394.91,54.9
V00985,2024-02-28,Rosarito,Rosarito-Principal,Ropa,Gorras,Logística Frontera,Vendedor_27,14,6701.84,20,5361.47,75060.58,Tarjeta Crédito,Talla incorrecta,4531.67,40.6
V00986,2024-04-13,Ensenada,Ensenada-Maneadero,Farmacia,Primeros Auxilios,Importaciones Mex,Vendedor_19,1,7865.54,0,7865.54,7865.54,Transferencia,No,3974.83,32.4
V00987,2025-01-26,Ensenada,Ensenada-Centro,Farmacia,Termómetros,Distribuidora BC,Vendedor_19,20,4507.33,20,3605.86,72117.2,Efectivo,Defecto de fábrica,2676.93,19.7
V00988,2025-03-26,Mexicali,Mexicali-Baja,Ferretería,Selladores,Proveedor Norte SA,Vendedor_13,12,6531.5,0,6531.5,78378.0,Transferencia,No,4031.68,16.0
V00989,2025-04-12,Rosarito,Rosarito-Principal,Electrónica,Cargadores,Surtimax,Vendedor_27,1,835.49,20,668.39,668.39,Tarjeta Crédito,Cambio de opinión,449.57,53.6
V00990,2024-08-02,Ensenada,Ensenada-Maneadero,Electrónica,Cargadores,Surtimax,Vendedor_24,6,3692.73,10,3323.46,19940.76,Transferencia,No,2357.18,46.2
V00991,2024-11-09,Mexicali,Mexicali-Baja,Electrónica,Cargadores,Distribuidora BC,Vendedor_21,11,2846.85,5,2704.51,29749.61,Transferencia,Talla incorrecta,1503.79,34.9
V00992,2024-12-11,Mexicali,Mexicali-Baja,Ropa,Chamarras,Surtimax,Vendedor_25,12,6855.01,25,5141.26,61695.12,Tarjeta Débito,No,4728.77,27.9
V00993,2024-07-01,Tijuana,Tijuana-Otay,Ferretería,Electricidad,Distribuidora BC,Vendedor_07,18,7275.2,10,6547.68,117858.24,Efectivo,No,3438.52,38.9
V00994,2024-05-16,San Quintín,San Quintín-Central,Alimentos,Lácteos,Distribuidora BC,Vendedor_28,13,5741.31,15,4880.11,63441.43,Tarjeta Crédito,No,3464.05,53.8
V00995,2024-01-27,Ensenada,Ensenada-Centro,Hogar,Muebles,Importaciones Mex,Vendedor_27,9,2004.93,0,2004.93,18044.37,Tarjeta Débito,No,1025.2,24.0
V00996,2025-05-09,San Quintín,San Quintín-Central,Ropa,Camisas,Abastos del Pacífico,Vendedor_18,20,2409.51,0,2409.51,48190.2,Vale Despensa,No,1685.68,22.7
V00997,2025-01-07,Mexicali,Mexicali-Nueva,Ferretería,Selladores,Abastos del Pacífico,Vendedor_12,9,5036.68,20,4029.34,36264.06,Tarjeta Crédito,Cambio de opinión,3399.83,52.5
V00998,2024-05-11,Ensenada,Ensenada-Maneadero,Electrónica,Celulares,Comercial Baja,Vendedor_18,18,2607.22,5,2476.86,44583.48,Tarjeta Crédito,Talla incorrecta,1241.56,48.1
V00999,2025-03-24,Mexicali,Mexicali-Nueva,Alimentos,Carnes Frías,Abastos del Pacífico,Vendedor_03,15,3749.03,0,3749.03,56235.45,Tarjeta Débito,No,1707.79,32.9
V01000,2024-12-28,San Quintín,San Quintín-Central,Alimentos,Condimentos,Logística Frontera,Vendedor_19,3,6947.24,0,6947.24,20841.72,Tarjeta Crédito,Talla incorrecta,4771.63,44.1
V01001,2024-11-13,San Quintín,San Quintín-Central,Hogar,Cobijas,Logística Frontera,Vendedor_11,15,7890.34,5,7495.82,112437.3,Tarjeta Débito,No,4674.75,50.0
V01002,2024-05-02,Tecate,Tecate-Centro,Ferretería,Adhesivos,Distribuidora BC,Vendedor_17,12,6908.74,0,6908.74,82904.88,Transferencia,Talla incorrecta,4370.43,44.3
V01003,2024-12-05,Mexicali,Mexicali-Nueva,Ropa,Vestidos,Distribuidora BC,Vendedor_13,4,284.43,25,213.32,853.28,Vale Despensa,Talla incorrecta,177.83,42.4
V01004,2024-04-08,Tecate,Tecate-Centro,Farmacia,Termómetros,Surtimax,Vendedor_06,6,1151.15,15,978.48,5870.88,Transferencia,Cambio de opinión,771.0,35.0
V01005,2025-04-07,Mexicali,Mexicali-Baja,Hogar,Cojines,Logística Frontera,Vendedor_01,11,1851.79,0,1851.79,20369.69,Vale Despensa,Talla incorrecta,861.5,37.3
V01006,2024-11-30,San Quintín,San Quintín-Central,Electrónica,Celulares,Logística Frontera,Vendedor_01,1,63.74,0,63.74,63.74,Vale Despensa,No,37.66,49.4
V01007,2024-04-09,Mexicali,Mexicali-Centro,Farmacia,Termómetros,Surtimax,Vendedor_19,12,1495.2,5,1420.44,17045.28,Tarjeta Débito,No cumplió expectativas,1006.06,43.3
V01008,2024-05-03,Mexicali,Mexicali-Nueva,Ropa,Gorras,Logística Frontera,Vendedor_04,18,291.22,0,291.22,5241.96,Tarjeta Crédito,Cambio de opinión,180.78,38.6
V01009,2025-02-02,Mexicali,Mexicali-Centro,Hogar,Cojines,Distribuidora BC,Vendedor_22,15,4847.85,15,4120.67,61810.05,Vale Despensa,No,2260.87,24.8
V01010,2024-03-01,Mexicali,Mexicali-Centro,Hogar,Cojines,Distribuidora BC,Vendedor_28,12,6362.73,0,6362.73,76352.76,Vale Despensa,No,3007.91,41.2
V01011,2024-07-21,Rosarito,Rosarito-Principal,Ferretería,Plomería,Abastos del Pacífico,Vendedor_13,15,2296.36,0,2296.36,34445.4,Transferencia,Cambio de opinión,1249.83,34.6
V01012,2024-10-21,Tecate,Tecate-Centro,Alimentos,Condimentos,Proveedor Norte SA,Vendedor_07,16,4896.82,10,4407.14,70514.24,Efectivo,Defecto de fábrica,2579.55,38.5
V01013,2024-11-06,Rosarito,Rosarito-Principal,Farmacia,Bebés,Importaciones Mex,Vendedor_12,2,5927.09,0,5927.09,11854.18,Vale Despensa,No,2744.89,48.0
V01014,2024-04-11,Tecate,Tecate-Centro,Ferretería,Adhesivos,Mayoreo TJ,Vendedor_29,7,5465.01,0,5465.01,38255.07,Tarjeta Débito,No,3432.59,17.9
V01015,2024-04-29,Mexicali,Mexicali-Baja,Ropa,Camisas,Proveedor Norte SA,Vendedor_29,7,409.61,20,327.69,2293.83,Tarjeta Débito,Cambio de opinión,251.87,51.6
V01016,2024-06-08,Ensenada,Ensenada-Centro,Hogar,Cojines,Importaciones Mex,Vendedor_20,2,3005.68,20,2404.54,4809.08,Tarjeta Crédito,No cumplió expectativas,2015.27,31.9
V01017,2025-02-27,Rosarito,Rosarito-Principal,Ropa,Chamarras,Logística Frontera,Vendedor_27,14,3303.17,0,3303.17,46244.38,Tarjeta Débito,No,2160.87,34.5
V01018,2024-08-16,Rosarito,Rosarito-Principal,Farmacia,Anteojos,Distribuidora BC,Vendedor_04,5,382.3,25,286.73,1433.65,Tarjeta Débito,Talla incorrecta,258.26,34.5
V01019,2024-10-18,Mexicali,Mexicali-Nueva,Alimentos,Lácteos,Logística Frontera,Vendedor_10,13,7550.85,10,6795.77,88345.01,Vale Despensa,No,3891.52,45.4
V01020,2025-05-05,Tecate,Tecate-Centro,Electrónica,Cámaras,Distribuidora BC,Vendedor_08,16,1646.27,0,1646.27,26340.32,Efectivo,Talla incorrecta,1083.7,22.4
V01021,2025-03-28,San Quintín,San Quintín-Central,Ropa,Calcetines,Proveedor Norte SA,Vendedor_22,5,4941.8,25,3706.35,18531.75,Vale Despensa,No,3171.14,22.6
V01022,2024-09-13,Mexicali,Mexicali-Nueva,Alimentos,Snacks,Surtimax,Vendedor_15,11,4571.97,0,4571.97,50291.67,Tarjeta Débito,No cumplió expectativas,3087.87,17.3
V01023,2025-03-25,Tecate,Tecate-Centro,Alimentos,Bebidas,Comercial Baja,Vendedor_03,11,1840.62,5,1748.59,19234.49,Tarjeta Débito,Defecto de fábrica,1105.14,26.5
V01024,2024-01-18,Mexicali,Mexicali-Centro,Ferretería,Adhesivos,Mayoreo TJ,Vendedor_24,14,500.87,0,500.87,7012.18,Tarjeta Crédito,No,271.77,20.7
V01025,2024-05-02,Tijuana,Tijuana-Otay,Electrónica,Cables,Proveedor Norte SA,Vendedor_19,13,77.2,0,77.2,1003.6,Vale Despensa,Duplicado,36.17,41.0
V01026,2024-09-13,Tecate,Tecate-Centro,Alimentos,Cereales,Comercial Baja,Vendedor_16,16,3624.89,5,3443.65,55098.4,Tarjeta Débito,No,2042.83,50.2
V01027,2024-06-13,Mexicali,Mexicali-Centro,Alimentos,Lácteos,Proveedor Norte SA,Vendedor_14,9,7706.17,20,6164.94,55484.46,Tarjeta Crédito,No,3745.17,33.4
V01028,2025-02-19,San Quintín,San Quintín-Central,Hogar,Cobijas,Abastos del Pacífico,Vendedor_15,7,6729.08,15,5719.72,40038.04,Transferencia,No,3774.83,30.5
V01029,2024-08-10,Ensenada,Ensenada-Maneadero,Alimentos,Cereales,Importaciones Mex,Vendedor_28,8,1108.26,5,1052.85,8422.8,Vale Despensa,Duplicado,599.41,33.5
V01030,2024-04-21,Tecate,Tecate-Centro,Farmacia,Primeros Auxilios,Comercial Baja,Vendedor_10,16,1747.43,0,1747.43,27958.88,Vale Despensa,No,966.38,23.0
V01031,2025-03-29,Ensenada,Ensenada-Centro,Farmacia,Anteojos,Importaciones Mex,Vendedor_13,6,7500.12,20,6000.1,36000.6,Vale Despensa,Defecto de fábrica,4625.69,25.9
V01032,2025-02-25,San Quintín,San Quintín-Central,Farmacia,Anteojos,Comercial Baja,Vendedor_08,5,4621.8,5,4390.71,21953.55,Tarjeta Débito,No,2960.98,34.5
V01033,2024-01-09,Rosarito,Rosarito-Principal,Farmacia,Vitaminas,Surtimax,Vendedor_28,1,6306.35,0,6306.35,6306.35,Efectivo,Defecto de fábrica,3331.79,51.1
V01034,2024-11-19,Mexicali,Mexicali-Nueva,Ropa,Zapatos,Comercial Baja,Vendedor_16,12,2495.12,0,2495.12,29941.44,Tarjeta Crédito,No,1561.7,26.6
V01035,2025-02-23,Tijuana,Tijuana-Zona Río,Ropa,Vestidos,Comercial Baja,Vendedor_23,18,1347.89,0,1347.89,24262.02,Tarjeta Crédito,No cumplió expectativas,839.05,51.1
V01036,2025-04-29,Tijuana,Tijuana-Otay,Hogar,Lámparas,Comercial Baja,Vendedor_06,13,6057.6,0,6057.6,78748.8,Efectivo,No,3613.62,54.5
V01037,2024-12-18,Ensenada,Ensenada-Maneadero,Ferretería,Tornillería,Distribuidora BC,Vendedor_29,16,3606.3,0,3606.3,57700.8,Tarjeta Crédito,No,1684.94,20.4
V01038,2024-10-26,Ensenada,Ensenada-Maneadero,Ropa,Pantalones,Surtimax,Vendedor_20,11,7943.53,5,7546.35,83009.85,Transferencia,Talla incorrecta,3606.27,50.6
V01039,2024-01-25,Tecate,Tecate-Centro,Alimentos,Panadería,Surtimax,Vendedor_29,17,1576.58,10,1418.92,24121.64,Tarjeta Débito,No,729.96,24.6
V01040,2024-03-23,Ensenada,Ensenada-Maneadero,Hogar,Almohadas,Proveedor Norte SA,Vendedor_05,15,2733.27,10,2459.94,36899.1,Vale Despensa,No,1237.27,37.9
V01041,2025-01-19,Ensenada,Ensenada-Maneadero,Ropa,Gorras,Surtimax,Vendedor_26,9,3071.13,0,3071.13,27640.17,Vale Despensa,No,2037.41,46.4
V01042,2024-10-15,Tecate,Tecate-Centro,Ropa,Ropa Interior,Distribuidora BC,Vendedor_30,16,5766.98,5,5478.63,87658.08,Transferencia,Cambio de opinión,3919.78,18.4
V01043,2024-09-05,San Quintín,San Quintín-Central,Ferretería,Pinturas,Mayoreo TJ,Vendedor_12,4,232.91,0,232.91,931.64,Efectivo,Talla incorrecta,113.78,47.1
V01044,2024-03-13,Tijuana,Tijuana-Garita,Electrónica,Televisores,Comercial Baja,Vendedor_21,20,5905.2,15,5019.42,100388.4,Tarjeta Crédito,No cumplió expectativas,3817.91,19.2
V01045,2024-04-03,Tijuana,Tijuana-Garita,Farmacia,Higiene,Proveedor Norte SA,Vendedor_14,6,1636.19,0,1636.19,9817.14,Tarjeta Débito,Talla incorrecta,822.28,43.7
V01046,2024-07-09,Tecate,Tecate-Centro,Farmacia,Cuidado Personal,Logística Frontera,Vendedor_24,16,3834.55,5,3642.82,58285.12,Vale Despensa,No,2554.78,17.5
V01047,2024-05-27,Mexicali,Mexicali-Nueva,Electrónica,Laptops,Importaciones Mex,Vendedor_23,9,1448.01,5,1375.61,12380.49,Efectivo,No,906.04,18.0
V01048,2025-02-26,Mexicali,Mexicali-Baja,Ropa,Vestidos,Logística Frontera,Vendedor_07,20,3187.61,10,2868.85,57377.0,Transferencia,No,1634.41,28.8
V01049,2024-03-04,Mexicali,Mexicali-Nueva,Electrónica,Audífonos,Comercial Baja,Vendedor_12,3,2287.52,0,2287.52,6862.56,Efectivo,Talla incorrecta,1383.86,47.7
V01050,2024-03-08,Tijuana,Tijuana-La Mesa,Electrónica,Laptops,Logística Frontera,Vendedor_24,20,2581.26,15,2194.07,43881.4,Tarjeta Crédito,No,1452.47,44.7
V01051,2024-07-13,Tecate,Tecate-Centro,Hogar,Utensilios,Mayoreo TJ,Vendedor_02,18,6119.13,15,5201.26,93622.68,Tarjeta Crédito,Duplicado,3380.41,50.2
V01052,2025-03-05,Ensenada,Ensenada-Maneadero,Hogar,Cortinas,Mayoreo TJ,Vendedor_26,13,3644.8,0,3644.8,47382.4,Tarjeta Crédito,Defecto de fábrica,1987.74,49.8
V01053,2024-07-07,Mexicali,Mexicali-Baja,Alimentos,Snacks,Distribuidora BC,Vendedor_01,5,3503.33,0,3503.33,17516.65,Transferencia,Duplicado,1990.14,25.8
V01054,2024-07-13,Mexicali,Mexicali-Centro,Hogar,Almohadas,Comercial Baja,Vendedor_14,8,1308.61,10,1177.75,9422.0,Transferencia,No,898.8,21.4
V01055,2024-10-23,San Quintín,San Quintín-Central,Alimentos,Bebidas,Importaciones Mex,Vendedor_17,16,581.9,15,494.61,7913.76,Transferencia,No cumplió expectativas,378.76,31.7
V01056,2025-03-15,Tijuana,Tijuana-Playas,Farmacia,Higiene,Distribuidora BC,Vendedor_20,20,2741.72,10,2467.55,49351.0,Tarjeta Débito,No,1596.8,28.6
V01057,2025-03-03,Ensenada,Ensenada-Centro,Alimentos,Condimentos,Importaciones Mex,Vendedor_11,12,551.84,25,413.88,4966.56,Tarjeta Débito,Duplicado,373.89,51.1
